"","id","Q  Factor 1","Q Factor 2","Q Factor 3","Home Value","Loan Amount","Annual Income","Interest Rate (p.a.)","Term (months)","revenue","predict"
"1842",1842,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",1480919.94224176,1071728.60176796,94086.8912363723,0.046439416911453,35,26793.215044199,"REFINANCE"
"1843",1843,"OLDER SINGLES","ECONOMICAL","SELF EMPLOYED",1797361.3104284,1532086.52496358,64425.5331016779,0.0415614789277315,20,38302.1631240896,"DEFAULT"
"1844",1844,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",1775249.68179886,1285698.89783742,235171.100158729,0.0346836571469903,30,32142.4724459354,"REFINANCE"
"1845",1845,"OLDER COUPLES","MAINSTREAM","SELF EMPLOYED",402481.584592486,281961.989036455,53421.8653805926,0.03634365709126,30,7049.04972591137,"DEFAULT"
"1846",1846,"OLDER COUPLES","PRIME","PROFESSIONALS",475869.038055749,403822.740715755,185955.082712404,0.0400532296486199,25,10095.5685178939,"DEFAULT"
"1847",1847,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",1376329.14784724,1129706.10661001,177372.766458869,0.0435534841604531,20,28242.6526652504,"DEFAULT"
"1848",1848,"OLDER FAMILIES","ECONOMICAL","SELF EMPLOYED",627247.72230648,455284.699558115,109433.85509979,0.0453027060292661,25,11382.1174889529,"DEFAULT"
"1849",1849,"YOUNG COUPLES","ECONOMICAL","TRADES & SERVICES",1322525.77036237,1178119.94060752,278444.554649331,0.0494314764589071,30,29452.998515188,"None"
"1850",1850,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",532296.840988495,393742.001048003,47642.7934700251,0.0476617360934615,30,9843.55002620009,"DEFAULT"
"1851",1851,"OLDER SINGLES","ECONOMICAL","SELF EMPLOYED",1878026.5812627,1317008.97810491,104784.532459579,0.0388178017437458,15,32925.2244526228,"DEFAULT"
"1852",1852,"YOUNG SINGLES","PRIME","TRADES & SERVICES",1276613.57465102,1130002.02039428,221275.520297535,0.0374474275074899,35,28250.0505098571,"REFINANCE"
"1853",1853,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",1475192.28890448,1122511.50655849,145754.55866424,0.0404173373393714,25,28062.7876639622,"DEFAULT"
"1854",1854,"OLDER FAMILIES","MAINSTREAM","MANAGERIAL & EXECS",800289.929390804,673184.767548009,176542.800214052,0.0483252924568951,10,16829.6191887002,"None"
"1855",1855,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",1961849.55271009,1601193.32939056,271771.227709077,0.0403489027619362,25,40029.833234764,"None"
"1856",1856,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",382722.112938337,290661.743862301,231001.352338322,0.0377876772098243,10,7266.54359655752,"DEFAULT"
"1857",1857,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",1174255.22372236,978995.653218283,150072.048983023,0.0356454805210233,15,24474.8913304571,"DEFAULT"
"1858",1858,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",531609.553848915,409417.887672572,203048.83145415,0.0354130095131695,30,10235.4471918143,"DEFAULT"
"1859",1859,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",1900451.04131588,1597616.28118993,262102.304290816,0.0498105458319187,20,39940.4070297482,"None"
"1860",1860,"YOUNG SINGLES","ECONOMICAL","SELF EMPLOYED",372905.962073224,327121.92517769,210842.785378359,0.048014216825366,35,8178.04812944224,"None"
"1861",1861,"OLDER SINGLES","ECONOMICAL","PROFESSIONALS",708718.035960401,543352.717884267,223440.516330317,0.0391719607710838,35,13583.8179471067,"DEFAULT"
"1862",1862,"OLDER FAMILIES","PRIME","TRADES & SERVICES",1372656.43536124,1048445.78197406,111126.054113194,0.0434609984531999,40,26211.1445493516,"DEFAULT"
"1863",1863,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1835044.29772214,1386403.08301134,277764.909262136,0.0366337141022086,10,34660.0770752834,"REFINANCE"
"1864",1864,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",520883.214875175,378379.642975933,255763.737696074,0.0353183956034482,20,9459.49107439833,"REFINANCE"
"1865",1865,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",599030.204346581,509031.438536084,191529.722293951,0.0468828884363174,10,12725.7859634021,"None"
"1866",1866,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",1213506.45562403,868595.390273593,170656.508552454,0.0470388756580651,10,21714.8847568398,"None"
"1867",1867,"OLDER COUPLES","PRIME","SELF EMPLOYED",1946034.30794713,1685551.77186762,182212.017319486,0.0498601382151246,10,42138.7942966906,"None"
"1868",1868,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",1627672.54430246,1326951.99659655,248152.652504981,0.0347958201281726,10,33173.7999149138,"DEFAULT"
"1869",1869,"YOUNG SINGLES","PRIME","PROFESSIONALS",924144.307432863,688805.896169659,95236.1194634363,0.0415954907983542,35,17220.1474042415,"None"
"1870",1870,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",2044459.30323988,1504072.51420696,182747.714295216,0.045559441126883,40,37601.8128551741,"None"
"1871",1871,"YOUNG FAMILIES","PRIME","PROFESSIONALS",1307222.67267928,1176302.55497721,51355.3431769237,0.0371413043998182,40,29407.5638744302,"DEFAULT"
"1872",1872,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",1392303.13963492,1149689.33897933,151251.068710066,0.046867078948766,40,28742.2334744832,"None"
"1873",1873,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",1938574.48627913,1444127.7547863,261863.970838696,0.0370568758137524,15,36103.1938696576,"REFINANCE"
"1874",1874,"YOUNG COUPLES","PRIME","MANAGERIAL & EXECS",743886.99600477,639705.414999026,243482.922676392,0.0407794164977968,30,15992.6353749757,"None"
"1875",1875,"YOUNG COUPLES","ECONOMICAL","MANAGERIAL & EXECS",658885.19819731,584334.466128128,158449.326468058,0.0397459777221084,35,14608.3616532032,"None"
"1876",1876,"OLDER FAMILIES","ECONOMICAL","SELF EMPLOYED",114224.097662412,88433.0494183722,62666.3073048443,0.0413559418432415,20,2210.8262354593,"DEFAULT"
"1877",1877,"OLDER SINGLES","ECONOMICAL","SELF EMPLOYED",318133.005514192,279407.484908858,90966.893393293,0.0418176010325551,40,6985.18712272146,"DEFAULT"
"1878",1878,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1527096.45108658,1280238.62227098,151109.087526381,0.0462836370654404,30,32005.9655567745,"None"
"1879",1879,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",652258.781841417,543532.065475255,186960.805306464,0.046531586188823,10,13588.3016368814,"None"
"1880",1880,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",1044842.61512409,818650.333553565,87393.9620071501,0.0454984055608511,40,20466.2583388391,"None"
"1881",1881,"OLDER SINGLES","ECONOMICAL","PROFESSIONALS",802430.645989393,616761.155326631,110623.898038752,0.0407247406728566,35,15419.0288831658,"DEFAULT"
"1882",1882,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",982405.488918487,744475.653534721,124403.282263719,0.0420783957205713,10,18611.891338368,"DEFAULT"
"1883",1883,"OLDER FAMILIES","PRIME","SELF EMPLOYED",1675543.61325886,1285728.21421419,110534.438021742,0.0383147956766188,20,32143.2053553547,"DEFAULT"
"1884",1884,"YOUNG SINGLES","PRIME","PROFESSIONALS",1974259.17676148,1411612.10478612,99246.4196154028,0.0345724958069623,30,35290.3026196531,"DEFAULT"
"1885",1885,"OLDER SINGLES","ECONOMICAL","PROFESSIONALS",181540.031737977,160325.630820809,243750.603677034,0.034597750660032,20,4008.14077052022,"DEFAULT"
"1886",1886,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",901610.782644819,731696.913930792,96388.9792893901,0.0407482367567718,20,18292.4228482698,"DEFAULT"
"1887",1887,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",980210.827869344,729277.167682094,178595.701631747,0.0389367026872933,10,18231.9291920524,"DEFAULT"
"1888",1888,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",603924.06658089,515219.060492456,259179.961590759,0.0379435113333166,15,12880.4765123114,"DEFAULT"
"1889",1889,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",512650.609131111,391471.511674919,267819.321864195,0.0476513097696006,10,9786.78779187297,"None"
"1890",1890,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",1578641.74634395,1416415.01249018,167318.261424586,0.0487562746815383,35,35410.3753122546,"None"
"1891",1891,"OLDER SINGLES","PRIME","TRADES & SERVICES",837956.49808795,587293.089865057,265713.363052599,0.0497564995102584,20,14682.3272466264,"None"
"1892",1892,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",1736902.3162426,1476957.00487964,59145.5194361806,0.0402318727299571,35,36923.9251219911,"DEFAULT"
"1893",1893,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",883479.312947124,634511.126283679,156503.994075231,0.0464353893138468,20,15862.778157092,"None"
"1894",1894,"YOUNG FAMILIES","ECONOMICAL","SELF EMPLOYED",1370208.94496567,1233061.27904832,178088.685998067,0.0392959756217897,15,30826.5319762079,"DEFAULT"
"1895",1895,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1481034.52875634,1295103.7203271,72035.3476018161,0.037710573989898,25,32377.5930081774,"DEFAULT"
"1896",1896,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",313628.57478191,228748.212077042,87246.1831458658,0.050428341049701,25,5718.70530192604,"None"
"1897",1897,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",636704.90684062,516075.187341566,58790.1460133791,0.0440715329498053,15,12901.8796835392,"None"
"1898",1898,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",1894072.79830768,1701849.68418394,275699.574354917,0.0366436023451388,15,42546.2421045986,"DEFAULT"
"1899",1899,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",386881.490899098,273695.629636523,116897.711956218,0.0472828721888363,40,6842.39074091309,"None"
"1900",1900,"YOUNG COUPLES","MAINSTREAM","MANAGERIAL & EXECS",1360039.65912871,1010031.57234944,94549.2993000969,0.0388473705127835,20,25250.7893087361,"DEFAULT"
"1901",1901,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",1159253.92573756,942906.541150498,51866.2103185132,0.0384472080133855,15,23572.6635287624,"DEFAULT"
"1902",1902,"OLDER FAMILIES","PRIME","MANAGERIAL & EXECS",1833741.6845637,1292367.17767079,51941.9549277872,0.0477487377896905,30,32309.1794417698,"None"
"1903",1903,"YOUNG SINGLES","PRIME","TRADES & SERVICES",1023968.46442711,844612.716880625,233142.715831816,0.0452488217316568,30,21115.3179220156,"None"
"1904",1904,"OLDER SINGLES","ECONOMICAL","MANAGERIAL & EXECS",1644438.67929392,1352235.43770539,97841.81808725,0.0414149235449731,20,33805.8859426348,"DEFAULT"
"1905",1905,"YOUNG FAMILIES","MAINSTREAM","TRADES & SERVICES",1328700.98702158,1041274.20190634,126868.696695447,0.0365129913799465,10,26031.8550476584,"DEFAULT"
"1906",1906,"YOUNG SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1208843.13964501,1049903.51007782,229058.825977884,0.0468359158188105,40,26247.5877519455,"None"
"1907",1907,"OLDER SINGLES","PRIME","TRADES & SERVICES",1104387.20495678,837786.800602558,279621.302616216,0.0440978530757129,40,20944.6700150639,"REFINANCE"
"1908",1908,"OLDER SINGLES","PRIME","SELF EMPLOYED",1880253.91619478,1389320.43460574,94292.6221289933,0.0385534946732223,10,34733.0108651436,"DEFAULT"
"1909",1909,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",872172.1944616,765444.696208894,225978.561566845,0.0472777463234961,20,19136.1174052223,"None"
"1910",1910,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1691298.78588688,1221773.99489963,206141.578899875,0.0394154461733997,10,30544.3498724907,"DEFAULT"
"1911",1911,"YOUNG COUPLES","PRIME","PROFESSIONALS",918722.545070514,795301.197196545,152221.422035567,0.0416550598405302,10,19882.5299299136,"None"
"1912",1912,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",344954.733064062,264083.638568894,248664.952993117,0.0372818633764982,40,6602.09096422235,"REFINANCE"
"1913",1913,"YOUNG FAMILIES","MAINSTREAM","PROFESSIONALS",589346.576194501,417254.654012656,207140.764102049,0.0414098823033273,10,10431.3663503164,"None"
"1914",1914,"OLDER COUPLES","PRIME","MANAGERIAL & EXECS",1169652.31170577,976689.91549665,85410.249374032,0.0349121254198253,25,24417.2478874163,"DEFAULT"
"1915",1915,"YOUNG SINGLES","ECONOMICAL","PROFESSIONALS",1979528.91716763,1602276.52202859,131097.186979637,0.0445699103400111,20,40056.9130507147,"None"
"1916",1916,"OLDER FAMILIES","ECONOMICAL","PROFESSIONALS",288813.806113459,202863.183782717,91862.7342032865,0.0406697675958276,25,5071.57959456792,"DEFAULT"
"1917",1917,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",1965848.82414751,1760119.39368146,112961.701617889,0.0450232118442655,10,44002.9848420364,"DEFAULT"
"1918",1918,"OLDER SINGLES","ECONOMICAL","PROFESSIONALS",718345.412017171,596650.768756534,72484.9468169585,0.0464592645466328,30,14916.2692189133,"DEFAULT"
"1919",1919,"OLDER COUPLES","PRIME","TRADES & SERVICES",1835398.47929963,1423999.32965189,90732.3788844496,0.0445940511263907,15,35599.9832412972,"DEFAULT"
"1920",1920,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",178806.400966407,141563.011714222,243863.867993616,0.0388770748861134,35,3539.07529285555,"REFINANCE"
"1921",1921,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",943696.615071796,765556.001012749,187211.391494848,0.046663967538625,35,19138.9000253187,"None"
"1922",1922,"OLDER COUPLES","ECONOMICAL","SELF EMPLOYED",1989832.35219298,1581766.29673241,144014.05283916,0.0487816040851176,15,39544.1574183104,"None"
"1923",1923,"YOUNG COUPLES","PRIME","SELF EMPLOYED",618351.432723451,441214.68902045,244593.88349431,0.0388365373387933,25,11030.3672255112,"None"
"1924",1924,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",1702586.23329846,1419103.01712145,160140.822967939,0.0349742107279599,15,35477.5754280362,"DEFAULT"
"1925",1925,"YOUNG COUPLES","PRIME","PROFESSIONALS",835163.814805403,636154.078189331,272692.227406815,0.0372731384672225,10,15903.8519547333,"None"
"1926",1926,"YOUNG SINGLES","PRIME","SELF EMPLOYED",1806031.16728084,1560091.1010003,159809.716508262,0.0420619940496981,30,39002.2775250076,"None"
"1927",1927,"OLDER FAMILIES","ECONOMICAL","PROFESSIONALS",1286108.73946763,1021105.4625202,176896.163846038,0.0346210207156837,20,25527.636563005,"DEFAULT"
"1928",1928,"OLDER FAMILIES","ECONOMICAL","TRADES & SERVICES",1590526.25458862,1365755.64984177,160593.709367692,0.0354071085602045,15,34143.8912460441,"DEFAULT"
"1929",1929,"OLDER FAMILIES","MAINSTREAM","SELF EMPLOYED",2107263.67915606,1849336.29213796,163830.899224214,0.0437433299683034,15,46233.4073034491,"DEFAULT"
"1930",1930,"OLDER COUPLES","MAINSTREAM","TRADES & SERVICES",1046086.45126883,853471.121958193,265507.582112104,0.040357793983072,15,21336.7780489548,"REFINANCE"
"1931",1931,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",2136576.99370765,1829844.90401401,204079.766111821,0.038518550299108,20,45746.1226003502,"DEFAULT"
"1932",1932,"YOUNG SINGLES","MAINSTREAM","SELF EMPLOYED",2022683.0504215,1486078.96136739,64560.668674536,0.0435026237592101,15,37151.9740341847,"REFINANCE"
"1933",1933,"YOUNG COUPLES","PRIME","PROFESSIONALS",237445.644720877,202175.446681045,209290.897424258,0.0413311508633196,20,5054.38616702613,"None"
"1934",1934,"OLDER FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1638829.87226509,1247999.57698598,124778.515420415,0.0346283187456429,30,31199.9894246494,"DEFAULT"
"1935",1935,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",1496407.64487829,1127215.85885777,80900.8395885527,0.0452149630002677,10,28180.3964714443,"None"
"1936",1936,"YOUNG COUPLES","PRIME","TRADES & SERVICES",2009472.16051408,1488568.21802584,137623.535657026,0.0393007509149611,30,37214.205450646,"None"
"1937",1937,"OLDER COUPLES","ECONOMICAL","TRADES & SERVICES",1558752.60067546,1243653.3208138,94254.6869572997,0.0367217555306852,25,31091.333020345,"DEFAULT"
"1938",1938,"YOUNG FAMILIES","MAINSTREAM","SELF EMPLOYED",114809.324419834,84242.0443020905,233093.822856754,0.0453394132554531,15,2106.05110755226,"None"
"1939",1939,"OLDER COUPLES","PRIME","SELF EMPLOYED",950435.64496517,756557.182453295,108659.580632694,0.047520340654999,25,18913.9295613324,"None"
"1940",1940,"OLDER FAMILIES","PRIME","TRADES & SERVICES",1537561.29533032,1355745.60964817,264786.604162738,0.0449467541798949,25,33893.6402412042,"None"
"1941",1941,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1629881.12932504,1354613.42979858,181657.792575948,0.0345798316374421,40,33865.3357449645,"DEFAULT"
"1942",1942,"YOUNG COUPLES","PRIME","TRADES & SERVICES",1054092.94096217,935919.878657026,242451.74464976,0.045186146363616,20,23397.9969664256,"None"
"1943",1943,"OLDER SINGLES","MAINSTREAM","PROFESSIONALS",525273.509734482,410449.733919788,258681.089517079,0.0353195122033358,40,10261.2433479947,"DEFAULT"
"1944",1944,"YOUNG COUPLES","MAINSTREAM","PROFESSIONALS",1678407.16514027,1446974.59323836,105523.354822181,0.045626537386328,25,36174.364830959,"None"
"1945",1945,"OLDER SINGLES","MAINSTREAM","SELF EMPLOYED",1763790.20195585,1430490.5731707,240892.78413783,0.0395487790890038,20,35762.2643292675,"DEFAULT"
"1946",1946,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",2108024.11461084,1575091.13554035,152555.539355263,0.0454645263515413,40,39377.2783885086,"None"
"1947",1947,"YOUNG COUPLES","MAINSTREAM","TRADES & SERVICES",2059353.59088534,1518733.86840967,252890.319921285,0.0393083485178649,35,37968.3467102417,"None"
"1948",1948,"YOUNG FAMILIES","ECONOMICAL","PROFESSIONALS",389367.643219896,280830.93753686,198229.607172295,0.0499267958365381,15,7020.77343842149,"None"
"1949",1949,"OLDER SINGLES","MAINSTREAM","TRADES & SERVICES",1645558.86638893,1271494.20863306,264191.248780094,0.0499647069387138,25,31787.3552158266,"None"
"1950",1950,"YOUNG SINGLES","PRIME","SELF EMPLOYED",1405098.87644015,1200396.44182943,259245.409911148,0.0442485583201051,20,30009.9110457359,"None"
"1951",1951,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",1624582.27803946,1341900.40874979,184718.237861134,0.0426845420300961,40,33547.5102187447,"DEFAULT"
"1952",1952,"OLDER SINGLES","ECONOMICAL","TRADES & SERVICES",235962.01990774,183024.906751351,79104.4734093174,0.0411220612823963,10,4575.62266878376,"DEFAULT"
"1953",1953,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",393515.183318078,292903.838133246,227635.054773249,0.0428235753215849,35,7322.59595333116,"None"
"1954",1954,"YOUNG SINGLES","PRIME","PROFESSIONALS",1210314.51571646,1019139.3441663,41925.1711328775,0.0436512151248753,40,25478.4836041576,"None"
"1955",1955,"OLDER FAMILIES","MAINSTREAM","PROFESSIONALS",138750.819248591,116584.398166726,74322.9116052687,0.0493197779245675,20,2914.60995416814,"None"
"1956",1956,"YOUNG COUPLES","ECONOMICAL","PROFESSIONALS",1284189.97805876,1031328.47520948,242603.414007142,0.0413959088586271,25,25783.2118802371,"None"
"1957",1957,"OLDER SINGLES","PRIME","SELF EMPLOYED",923227.838270231,806095.605559382,86703.3836729527,0.049872289750725,40,20152.3901389845,"None"
"1958",1958,"OLDER FAMILIES","ECONOMICAL","SELF EMPLOYED",887097.379458563,718338.779096471,248799.389012873,0.0445282654315233,10,17958.4694774118,"DEFAULT"
"1959",1959,"OLDER COUPLES","MAINSTREAM","PROFESSIONALS",1850575.17816717,1479024.24261466,191533.671048902,0.0368720077574253,25,36975.6060653666,"DEFAULT"
"1960",1960,"OLDER FAMILIES","PRIME","PROFESSIONALS",1104824.65345754,798552.253198254,205332.003086336,0.038652586247772,15,19963.8063299564,"DEFAULT"
"1961",1961,"OLDER FAMILIES","MAINSTREAM","TRADES & SERVICES",1006813.11568062,837815.681860302,151869.24536489,0.0420535450726748,40,20945.3920465075,"DEFAULT"
"1962",1962,"YOUNG COUPLES","ECONOMICAL","SELF EMPLOYED",1131730.02804118,941484.152712664,184028.978366628,0.0422664697207511,10,23537.1038178166,"None"
"1963",1963,"YOUNG FAMILIES","ECONOMICAL","MANAGERIAL & EXECS",335118.342616005,239623.330283438,234958.000722021,0.0357661225646734,15,5990.58325708594,"DEFAULT"
"1964",1964,"YOUNG COUPLES","MAINSTREAM","SELF EMPLOYED",2070815.5284292,1479828.33176867,225607.276885815,0.047119411367923,15,36995.7082942168,"None"
"1965",1965,"YOUNG SINGLES","PRIME","MANAGERIAL & EXECS",1511987.73851043,1320433.75490692,109444.533506431,0.043585874825716,30,33010.8438726729,"None"
"1966",1966,"OLDER COUPLES","MAINSTREAM","MANAGERIAL & EXECS",358244.11555525,297805.624634285,260985.684935093,0.0444283305183053,20,7445.14061585712,"None"
"1967",1967,"OLDER SINGLES","MAINSTREAM","MANAGERIAL & EXECS",1064536.97853406,745807.625436185,249931.192759648,0.0501248508058488,20,18645.1906359046,"None"
